Data
3780.479360 27.023947
3788.194624 26.455601
3795.909888 28.745686
3803.625152 24.301414
3811.340416 28.612918
3819.055680 24.615501
3826.770944 27.514637
3834.486208 26.015351
3842.201472 26.398420
3849.916736 27.285141
3857.632000 25.479680
3865.347264 27.118102
3873.062528 25.610126
3880.777792 27.055598
3888.493056 25.793830
3896.208320 27.717006
3903.923584 24.736218
3911.638848 27.262234
3919.354112 26.317102
3927.069376 26.534287
3934.784640 26.490578
3942.499904 26.787505
3950.215168 26.252765
3957.930432 26.763818
3965.645696 26.507699
3973.360960 26.751458
3981.076224 26.497871
3988.791488 26.697045
3996.506752 26.577233
4004.222016 26.633735
